,timestamp,number,transaction_count
6062,2021-08-09 11:44:09+00:00,12990712,163
6063,2021-08-09 18:19:57+00:00,12992539,48
6064,2021-08-09 14:19:52+00:00,12991451,323
6065,2021-08-09 07:52:01+00:00,12989677,273
6066,2021-08-09 08:00:29+00:00,12989713,127
6067,2021-08-09 04:50:20+00:00,12988860,465
6068,2021-08-09 13:31:16+00:00,12991237,128
6069,2021-08-09 23:53:17+00:00,12994032,303
6070,2021-08-09 17:05:29+00:00,12992194,157
6071,2021-08-09 16:37:00+00:00,12992053,426
6072,2021-08-09 21:55:03+00:00,12993511,300
6073,2021-08-09 04:56:31+00:00,12988896,99
6074,2021-08-09 09:37:00+00:00,12990128,277
6075,2021-08-09 21:17:37+00:00,12993344,13
6076,2021-08-09 14:51:08+00:00,12991585,86
6077,2021-08-09 19:50:11+00:00,12992963,27
6078,2021-08-09 18:50:50+00:00,12992679,452
6079,2021-08-09 03:06:05+00:00,12988403,109
6080,2021-08-09 12:47:19+00:00,12991021,371
6081,2021-08-09 06:06:33+00:00,12989206,15
6082,2021-08-09 05:26:28+00:00,12989035,395
6083,2021-08-09 06:28:03+00:00,12989296,53
6084,2021-08-09 03:21:03+00:00,12988471,22
6085,2021-08-09 05:39:32+00:00,12989085,254
6086,2021-08-09 11:32:42+00:00,12990664,411
6087,2021-08-09 00:04:38+00:00,12987589,114
6088,2021-08-09 12:00:39+00:00,12990789,217
6089,2021-08-09 13:36:27+00:00,12991263,325
6090,2021-08-09 11:37:04+00:00,12990685,121
6091,2021-08-09 21:27:51+00:00,12993395,182
6092,2021-08-09 16:36:46+00:00,12992050,121
6093,2021-08-09 16:14:38+00:00,12991951,307
6094,2021-08-09 09:12:44+00:00,12990020,295
6095,2021-08-09 04:18:29+00:00,12988714,123
6096,2021-08-09 20:45:58+00:00,12993206,71
6097,2021-08-09 01:24:22+00:00,12987959,25
6098,2021-08-09 18:05:05+00:00,12992474,279
6099,2021-08-09 06:14:28+00:00,12989247,183
6100,2021-08-09 14:52:48+00:00,12991590,329
6101,2021-08-09 04:05:36+00:00,12988669,269
6102,2021-08-09 12:25:38+00:00,12990917,30
6103,2021-08-09 09:22:29+00:00,12990063,271
6104,2021-08-09 13:10:00+00:00,12991130,254
6105,2021-08-09 04:01:43+00:00,12988645,291
6106,2021-08-09 02:47:23+00:00,12988338,295
6107,2021-08-09 18:15:56+00:00,12992517,292
6108,2021-08-09 10:33:11+00:00,12990384,104
6109,2021-08-09 13:29:07+00:00,12991225,126
6110,2021-08-09 15:01:11+00:00,12991623,239
6111,2021-08-09 00:25:59+00:00,12987695,565
6112,2021-08-09 05:09:50+00:00,12988961,69
6113,2021-08-09 03:14:51+00:00,12988445,238
6114,2021-08-09 10:00:26+00:00,12990220,481
6115,2021-08-09 09:42:19+00:00,12990152,352
6116,2021-08-09 10:36:05+00:00,12990393,78
6117,2021-08-09 13:39:02+00:00,12991273,262
6118,2021-08-09 07:29:46+00:00,12989581,103
6119,2021-08-09 06:42:01+00:00,12989372,108
6120,2021-08-09 01:14:03+00:00,12987916,273
6121,2021-08-09 06:03:10+00:00,12989190,329
6122,2021-08-09 16:07:48+00:00,12991917,159
6123,2021-08-09 19:17:06+00:00,12992813,207
6124,2021-08-09 16:39:01+00:00,12992063,127
6125,2021-08-09 18:39:03+00:00,12992629,18
6126,2021-08-09 13:27:49+00:00,12991221,70
6127,2021-08-09 00:50:18+00:00,12987815,201
6128,2021-08-09 19:47:06+00:00,12992950,608
6129,2021-08-09 01:55:54+00:00,12988099,287
6130,2021-08-09 19:37:26+00:00,12992901,21
6131,2021-08-09 14:35:04+00:00,12991509,96
6132,2021-08-09 01:38:19+00:00,12988014,144
6133,2021-08-09 11:35:11+00:00,12990675,313
6134,2021-08-09 20:29:07+00:00,12993133,258
6135,2021-08-09 21:02:16+00:00,12993272,330
6136,2021-08-09 04:29:49+00:00,12988762,339
6137,2021-08-09 17:27:13+00:00,12992285,177
6138,2021-08-09 18:17:03+00:00,12992524,201
6139,2021-08-09 12:32:06+00:00,12990952,272
6140,2021-08-09 03:18:23+00:00,12988461,89
6141,2021-08-09 19:02:40+00:00,12992740,51
6142,2021-08-09 01:55:30+00:00,12988096,66
6143,2021-08-09 19:26:42+00:00,12992848,98
6144,2021-08-09 06:27:16+00:00,12989294,316
6145,2021-08-09 05:33:20+00:00,12989060,183
6146,2021-08-09 14:23:12+00:00,12991459,283
6147,2021-08-09 17:02:12+00:00,12992180,316
6148,2021-08-09 02:49:28+00:00,12988344,118
6149,2021-08-09 03:07:00+00:00,12988410,258
6150,2021-08-09 11:02:49+00:00,12990517,105
6151,2021-08-09 16:10:12+00:00,12991931,147
6152,2021-08-09 13:32:14+00:00,12991241,314
6153,2021-08-09 18:31:18+00:00,12992595,147
6154,2021-08-09 07:59:36+00:00,12989709,433
6155,2021-08-09 04:45:39+00:00,12988843,165
6156,2021-08-09 09:23:33+00:00,12990069,176
6157,2021-08-09 22:24:51+00:00,12993654,273
6158,2021-08-09 23:52:16+00:00,12994025,150
6159,2021-08-09 19:48:10+00:00,12992954,146
6160,2021-08-09 02:25:27+00:00,12988231,165
6161,2021-08-09 13:34:26+00:00,12991252,174
6162,2021-08-09 08:58:31+00:00,12989961,274
6163,2021-08-09 02:18:42+00:00,12988206,317
6164,2021-08-09 17:01:27+00:00,12992176,339
6165,2021-08-09 23:18:58+00:00,12993888,303
6166,2021-08-09 07:54:15+00:00,12989687,470
6167,2021-08-09 00:55:40+00:00,12987836,197
6168,2021-08-09 16:21:57+00:00,12991986,347
6169,2021-08-09 12:05:28+00:00,12990816,436
6170,2021-08-09 02:59:44+00:00,12988379,62
6171,2021-08-09 20:37:41+00:00,12993165,189
6172,2021-08-09 07:47:37+00:00,12989646,275
6173,2021-08-09 14:56:17+00:00,12991604,389
6174,2021-08-09 18:32:56+00:00,12992605,150
6175,2021-08-09 05:13:18+00:00,12988986,236
6176,2021-08-09 09:00:02+00:00,12989971,114
6177,2021-08-09 01:36:08+00:00,12988002,155
6178,2021-08-09 22:23:07+00:00,12993646,75
6179,2021-08-09 13:40:21+00:00,12991281,263
6180,2021-08-09 22:51:31+00:00,12993766,69
6181,2021-08-09 09:46:25+00:00,12990164,101
6182,2021-08-09 23:55:44+00:00,12994044,169
6183,2021-08-09 19:21:27+00:00,12992831,54
6184,2021-08-09 13:37:56+00:00,12991268,86
6185,2021-08-09 16:05:58+00:00,12991912,288
6186,2021-08-09 15:49:55+00:00,12991836,291
6187,2021-08-09 22:57:28+00:00,12993793,138
6188,2021-08-09 16:48:01+00:00,12992113,45
6189,2021-08-09 05:04:11+00:00,12988929,141
6190,2021-08-09 21:31:55+00:00,12993415,432
6191,2021-08-09 17:51:52+00:00,12992410,376
6192,2021-08-09 13:08:55+00:00,12991126,373
6193,2021-08-09 02:39:01+00:00,12988307,326
6194,2021-08-09 23:12:51+00:00,12993864,422
6195,2021-08-09 15:11:15+00:00,12991667,65
6196,2021-08-09 13:21:06+00:00,12991186,205
6197,2021-08-09 12:03:38+00:00,12990804,225
6198,2021-08-09 02:17:37+00:00,12988201,263
6199,2021-08-09 17:44:26+00:00,12992370,49
6200,2021-08-09 00:14:36+00:00,12987634,300
6201,2021-08-09 07:23:40+00:00,12989558,40
6202,2021-08-09 08:19:52+00:00,12989802,200
6203,2021-08-09 01:45:46+00:00,12988055,353
6204,2021-08-09 01:04:55+00:00,12987869,350
6205,2021-08-09 21:12:39+00:00,12993320,228
6206,2021-08-09 20:52:50+00:00,12993232,168
6207,2021-08-09 16:52:54+00:00,12992137,220
6208,2021-08-09 01:13:43+00:00,12987914,196
6209,2021-08-09 04:37:38+00:00,12988808,417
6210,2021-08-09 00:39:25+00:00,12987754,166
6211,2021-08-09 01:00:19+00:00,12987856,13
6212,2021-08-09 17:17:08+00:00,12992245,313
6213,2021-08-09 14:16:09+00:00,12991435,336
6214,2021-08-09 03:41:03+00:00,12988567,193
6215,2021-08-09 23:25:40+00:00,12993916,137
6216,2021-08-09 00:28:57+00:00,12987709,145
6217,2021-08-09 19:14:48+00:00,12992799,243
6218,2021-08-09 17:30:49+00:00,12992298,559
6219,2021-08-09 17:24:10+00:00,12992275,262
6220,2021-08-09 22:50:37+00:00,12993760,369
6221,2021-08-09 06:32:09+00:00,12989318,283
6222,2021-08-09 00:46:17+00:00,12987800,157
6223,2021-08-09 05:59:03+00:00,12989169,166
6224,2021-08-09 16:25:16+00:00,12992003,103
6225,2021-08-09 13:33:41+00:00,12991248,329
6226,2021-08-09 12:16:10+00:00,12990868,26
6227,2021-08-09 17:31:20+00:00,12992302,103
6228,2021-08-09 16:52:10+00:00,12992133,319
6229,2021-08-09 03:28:51+00:00,12988510,18
6230,2021-08-09 02:13:27+00:00,12988186,36
6231,2021-08-09 19:33:14+00:00,12992881,264
6232,2021-08-09 12:46:31+00:00,12991015,199
6233,2021-08-09 07:50:04+00:00,12989664,355
6234,2021-08-09 11:20:43+00:00,12990611,287
6235,2021-08-09 18:21:36+00:00,12992546,541
6236,2021-08-09 12:13:07+00:00,12990852,47
6237,2021-08-09 16:13:56+00:00,12991947,321
6238,2021-08-09 10:39:54+00:00,12990408,110
6239,2021-08-09 09:20:14+00:00,12990053,174
6240,2021-08-09 22:56:30+00:00,12993790,277
6241,2021-08-09 05:16:10+00:00,12989001,333
6242,2021-08-09 05:01:36+00:00,12988918,137
6243,2021-08-09 04:46:55+00:00,12988848,30
6244,2021-08-09 01:50:19+00:00,12988075,201
6245,2021-08-09 09:29:40+00:00,12990103,137
6246,2021-08-09 08:41:32+00:00,12989889,286
6247,2021-08-09 19:56:53+00:00,12992995,191
6248,2021-08-09 18:48:00+00:00,12992664,387
6249,2021-08-09 16:58:08+00:00,12992158,73
6250,2021-08-09 12:11:38+00:00,12990844,178
6251,2021-08-09 22:20:39+00:00,12993637,390
6252,2021-08-09 03:54:53+00:00,12988619,266
6253,2021-08-09 03:33:04+00:00,12988533,207
6254,2021-08-09 23:57:53+00:00,12994058,337
6255,2021-08-09 15:08:59+00:00,12991659,230
6256,2021-08-09 11:27:48+00:00,12990646,724
6257,2021-08-09 08:46:33+00:00,12989905,324
6258,2021-08-09 12:30:31+00:00,12990942,304
6259,2021-08-09 10:42:02+00:00,12990419,621
6260,2021-08-09 18:31:35+00:00,12992597,393
6261,2021-08-09 22:11:29+00:00,12993589,215
6262,2021-08-09 03:22:31+00:00,12988480,96
6263,2021-08-09 09:26:35+00:00,12990086,239
6264,2021-08-09 00:04:22+00:00,12987587,214
6265,2021-08-09 06:07:10+00:00,12989210,9
6266,2021-08-09 09:15:01+00:00,12990029,528
6267,2021-08-09 06:41:22+00:00,12989370,257
6268,2021-08-09 14:40:52+00:00,12991535,296
6269,2021-08-09 05:02:11+00:00,12988920,305
6270,2021-08-09 06:49:23+00:00,12989410,189
6271,2021-08-09 04:13:23+00:00,12988698,141
6272,2021-08-09 15:54:59+00:00,12991856,35
6273,2021-08-09 07:53:35+00:00,12989684,341
6274,2021-08-09 22:15:54+00:00,12993611,92
6275,2021-08-09 01:51:40+00:00,12988079,181
6276,2021-08-09 08:06:46+00:00,12989742,439
6277,2021-08-09 05:08:49+00:00,12988957,138
6278,2021-08-09 03:02:47+00:00,12988394,91
6279,2021-08-09 13:25:04+00:00,12991204,114
6280,2021-08-09 11:43:30+00:00,12990709,436
6281,2021-08-09 14:38:09+00:00,12991524,366
6282,2021-08-09 18:12:46+00:00,12992502,375
6283,2021-08-09 15:19:54+00:00,12991705,46
6284,2021-08-09 15:41:41+00:00,12991794,16
6285,2021-08-09 18:00:47+00:00,12992452,176
6286,2021-08-09 03:17:31+00:00,12988456,234
6287,2021-08-09 23:10:44+00:00,12993850,279
6288,2021-08-09 15:24:04+00:00,12991724,301
6289,2021-08-09 13:35:23+00:00,12991257,115
6290,2021-08-09 17:37:29+00:00,12992338,170
6291,2021-08-09 13:44:23+00:00,12991301,413
6292,2021-08-09 10:06:07+00:00,12990248,263
6293,2021-08-09 08:10:02+00:00,12989760,277
6294,2021-08-09 02:52:21+00:00,12988352,64
6295,2021-08-09 19:01:31+00:00,12992732,187
6296,2021-08-09 02:09:33+00:00,12988168,40
6297,2021-08-09 15:38:32+00:00,12991779,200
6298,2021-08-09 07:08:56+00:00,12989499,76
6299,2021-08-09 12:11:50+00:00,12990847,317
6300,2021-08-09 18:08:42+00:00,12992486,363
6301,2021-08-09 09:56:51+00:00,12990207,182
6302,2021-08-09 15:05:59+00:00,12991644,106
6303,2021-08-09 17:03:55+00:00,12992189,332
6304,2021-08-09 05:21:12+00:00,12989015,57
6305,2021-08-09 02:31:46+00:00,12988265,27
6306,2021-08-09 08:06:20+00:00,12989738,80
6307,2021-08-09 04:57:48+00:00,12988902,314
6308,2021-08-09 01:06:52+00:00,12987881,41
6309,2021-08-09 17:19:13+00:00,12992251,76
6310,2021-08-09 17:14:40+00:00,12992236,93
6311,2021-08-09 10:02:41+00:00,12990231,136
6312,2021-08-09 04:35:16+00:00,12988798,335
6313,2021-08-09 08:29:32+00:00,12989840,284
6314,2021-08-09 11:37:30+00:00,12990687,674
6315,2021-08-09 16:37:46+00:00,12992058,172
6316,2021-08-09 16:31:56+00:00,12992031,60
6317,2021-08-09 04:33:01+00:00,12988785,194
6318,2021-08-09 14:23:48+00:00,12991461,352
6319,2021-08-09 13:47:45+00:00,12991321,360
6320,2021-08-09 05:12:12+00:00,12988975,21
6321,2021-08-09 07:38:21+00:00,12989609,92
6322,2021-08-09 07:04:35+00:00,12989474,160
6323,2021-08-09 21:01:45+00:00,12993268,304
6324,2021-08-09 01:18:10+00:00,12987938,294
6325,2021-08-09 08:52:00+00:00,12989930,330
6326,2021-08-09 16:57:30+00:00,12992155,169
6327,2021-08-09 17:09:57+00:00,12992214,16
6328,2021-08-09 16:39:48+00:00,12992067,117
6329,2021-08-09 18:29:43+00:00,12992590,124
6330,2021-08-09 03:19:29+00:00,12988467,350
6331,2021-08-09 01:54:40+00:00,12988093,75
6332,2021-08-09 23:14:33+00:00,12993868,155
6333,2021-08-09 11:59:33+00:00,12990782,19
6334,2021-08-09 07:09:11+00:00,12989501,162
6335,2021-08-09 14:47:57+00:00,12991572,356
6336,2021-08-09 12:08:25+00:00,12990827,175
6337,2021-08-09 18:32:40+00:00,12992602,145
6338,2021-08-09 15:14:50+00:00,12991683,74
6339,2021-08-09 21:11:12+00:00,12993314,346
6340,2021-08-09 22:16:59+00:00,12993617,62
6341,2021-08-09 20:08:31+00:00,12993051,333
6342,2021-08-09 09:28:03+00:00,12990092,82
6343,2021-08-09 07:22:33+00:00,12989553,303
6344,2021-08-09 14:12:33+00:00,12991423,359
6345,2021-08-09 21:29:05+00:00,12993401,157
6346,2021-08-09 06:14:50+00:00,12989249,146
6347,2021-08-09 01:47:33+00:00,12988063,181
6348,2021-08-09 06:46:49+00:00,12989401,260
6349,2021-08-09 08:45:50+00:00,12989898,186
6350,2021-08-09 23:47:56+00:00,12994010,287
6351,2021-08-09 02:08:32+00:00,12988164,224
6352,2021-08-09 05:40:52+00:00,12989091,276
6353,2021-08-09 09:25:21+00:00,12990080,115
6354,2021-08-09 22:58:19+00:00,12993799,15
6355,2021-08-09 11:53:52+00:00,12990761,242
6356,2021-08-09 19:30:50+00:00,12992871,398
6357,2021-08-09 05:38:28+00:00,12989082,291
6358,2021-08-09 19:27:32+00:00,12992854,6
6359,2021-08-09 07:55:48+00:00,12989695,410
6360,2021-08-09 10:50:54+00:00,12990454,337
6361,2021-08-09 05:22:02+00:00,12989017,19
6362,2021-08-09 05:34:21+00:00,12989064,238
6363,2021-08-09 16:41:50+00:00,12992077,180
6364,2021-08-09 04:16:22+00:00,12988707,60
6365,2021-08-09 09:23:57+00:00,12990071,83
6366,2021-08-09 11:17:36+00:00,12990595,226
6367,2021-08-09 23:11:47+00:00,12993856,207
6368,2021-08-09 14:29:49+00:00,12991485,208
6369,2021-08-09 22:19:55+00:00,12993629,34
6370,2021-08-09 14:38:32+00:00,12991526,191
6371,2021-08-09 11:10:13+00:00,12990558,402
6372,2021-08-09 01:22:56+00:00,12987953,184
6373,2021-08-09 21:17:56+00:00,12993349,88
6374,2021-08-09 11:06:15+00:00,12990535,200
6375,2021-08-09 09:14:22+00:00,12990025,198
6376,2021-08-09 22:13:46+00:00,12993600,316
6377,2021-08-09 06:28:50+00:00,12989302,258
6378,2021-08-09 09:43:17+00:00,12990156,215
6379,2021-08-09 23:30:13+00:00,12993929,140
6380,2021-08-09 02:16:11+00:00,12988194,136
6381,2021-08-09 04:42:34+00:00,12988825,267
6382,2021-08-09 14:04:03+00:00,12991395,510
6383,2021-08-09 12:16:43+00:00,12990874,226
6384,2021-08-09 19:10:41+00:00,12992772,329
6385,2021-08-09 01:10:21+00:00,12987902,182
6386,2021-08-09 18:53:27+00:00,12992686,274
6387,2021-08-09 05:27:59+00:00,12989040,64
6388,2021-08-09 16:45:30+00:00,12992099,377
6389,2021-08-09 21:45:29+00:00,12993464,82
6390,2021-08-09 08:59:20+00:00,12989966,113
6391,2021-08-09 14:27:10+00:00,12991474,203
6392,2021-08-09 10:41:05+00:00,12990415,301
6393,2021-08-09 23:54:33+00:00,12994039,74
6394,2021-08-09 18:50:00+00:00,12992675,314
6395,2021-08-09 06:44:48+00:00,12989386,11
6396,2021-08-09 21:41:52+00:00,12993453,273
6397,2021-08-09 14:59:31+00:00,12991617,164
6398,2021-08-09 03:12:11+00:00,12988435,360
6399,2021-08-09 05:15:01+00:00,12988993,17
6400,2021-08-09 15:56:09+00:00,12991866,111
6401,2021-08-09 22:45:41+00:00,12993739,185
6402,2021-08-09 11:55:18+00:00,12990766,44
6403,2021-08-09 22:49:00+00:00,12993747,204
6404,2021-08-09 22:26:09+00:00,12993661,86
6405,2021-08-09 22:31:47+00:00,12993689,25
6406,2021-08-09 14:57:11+00:00,12991609,225
6407,2021-08-09 23:38:23+00:00,12993969,245
6408,2021-08-09 13:53:57+00:00,12991347,293
6409,2021-08-09 15:27:47+00:00,12991740,138
6410,2021-08-09 21:31:27+00:00,12993412,91
6411,2021-08-09 04:04:06+00:00,12988658,161
6412,2021-08-09 14:35:57+00:00,12991516,342
6413,2021-08-06 11:49:52+00:00,12971250,2
6414,2021-08-06 03:28:41+00:00,12968995,160
6415,2021-08-06 09:55:05+00:00,12970725,18
6416,2021-08-06 23:57:39+00:00,12974506,87
6417,2021-08-06 17:26:39+00:00,12972767,242
6418,2021-08-06 00:53:12+00:00,12968309,242
6419,2021-08-06 08:21:22+00:00,12970314,264
6420,2021-08-06 00:14:56+00:00,12968152,294
6421,2021-08-06 14:47:05+00:00,12972025,183
6422,2021-08-06 04:25:38+00:00,12969242,365
6423,2021-08-06 21:52:47+00:00,12973910,74
6424,2021-08-06 15:32:43+00:00,12972226,70
6425,2021-08-06 01:30:54+00:00,12968473,212
6426,2021-08-06 10:17:11+00:00,12970834,32
6427,2021-08-06 10:48:13+00:00,12970974,111
6428,2021-08-06 05:26:08+00:00,12969513,7
6429,2021-08-06 07:24:43+00:00,12970080,311
6430,2021-08-06 00:36:27+00:00,12968233,21
6431,2021-08-06 05:13:11+00:00,12969459,42
6432,2021-08-06 07:07:09+00:00,12969997,85
6433,2021-08-06 02:07:20+00:00,12968628,424
6434,2021-08-06 06:35:45+00:00,12969854,7
6435,2021-08-06 03:39:05+00:00,12969038,50
6436,2021-08-06 12:28:28+00:00,12971406,355
6437,2021-08-06 05:03:46+00:00,12969414,194
6438,2021-08-06 07:12:41+00:00,12970021,276
6439,2021-08-06 07:06:11+00:00,12969991,59
6440,2021-08-06 01:32:30+00:00,12968483,429
6441,2021-08-06 01:44:22+00:00,12968530,35
6442,2021-08-06 18:59:16+00:00,12973162,205
6443,2021-08-06 14:45:59+00:00,12972022,479
6444,2021-08-06 08:41:15+00:00,12970405,128
6445,2021-08-06 08:47:35+00:00,12970428,104
6446,2021-08-06 03:29:16+00:00,12969000,113
6447,2021-08-06 18:11:04+00:00,12972940,243
6448,2021-08-06 06:15:11+00:00,12969762,72
6449,2021-08-06 02:10:27+00:00,12968643,68
6450,2021-08-06 04:09:28+00:00,12969158,64
6451,2021-08-06 05:46:57+00:00,12969609,175
6452,2021-08-06 05:01:18+00:00,12969403,34
6453,2021-08-06 00:35:43+00:00,12968229,318
6454,2021-08-06 05:47:14+00:00,12969610,162
6455,2021-08-06 16:12:51+00:00,12972409,86
6456,2021-08-06 13:18:25+00:00,12971645,28
6457,2021-08-06 22:18:16+00:00,12974026,47
6458,2021-08-06 08:39:58+00:00,12970402,413
6459,2021-08-06 03:44:37+00:00,12969059,224
6460,2021-08-06 16:39:20+00:00,12972542,390
6461,2021-08-06 01:55:33+00:00,12968570,20
6462,2021-08-06 06:29:22+00:00,12969822,141
6463,2021-08-06 15:18:44+00:00,12972154,32
6464,2021-08-06 05:29:05+00:00,12969525,198
6465,2021-08-06 21:18:30+00:00,12973764,122
6466,2021-08-06 07:05:18+00:00,12969988,170
6467,2021-08-06 00:05:23+00:00,12968094,126
6468,2021-08-06 10:36:02+00:00,12970918,12
6469,2021-08-06 03:45:06+00:00,12969062,12
6470,2021-08-06 21:07:47+00:00,12973714,386
6471,2021-08-06 01:25:54+00:00,12968449,14
6472,2021-08-06 10:16:18+00:00,12970827,135
6473,2021-08-06 03:32:14+00:00,12969011,7
6474,2021-08-06 02:03:05+00:00,12968605,103
6475,2021-08-06 14:14:07+00:00,12971866,213
6476,2021-08-06 07:02:07+00:00,12969974,90
6477,2021-08-06 10:43:26+00:00,12970951,8
6478,2021-08-06 06:04:42+00:00,12969710,72
6479,2021-08-06 03:28:59+00:00,12968998,65
6480,2021-08-06 04:39:58+00:00,12969310,62
6481,2021-08-06 18:22:39+00:00,12972988,19
6482,2021-08-06 08:24:59+00:00,12970337,48
6483,2021-08-06 02:03:26+00:00,12968607,14
6484,2021-08-06 10:10:23+00:00,12970803,106
6485,2021-08-06 06:13:33+00:00,12969757,118
6486,2021-08-06 06:28:44+00:00,12969819,17
6487,2021-08-06 01:42:00+00:00,12968516,4
6488,2021-08-06 01:24:49+00:00,12968444,27
6489,2021-08-06 14:14:46+00:00,12971869,93
6490,2021-08-06 09:00:23+00:00,12970484,17
6491,2021-08-06 08:41:37+00:00,12970407,429
6492,2021-08-06 03:39:09+00:00,12969039,277
6493,2021-08-06 07:54:52+00:00,12970210,64
6494,2021-08-06 10:43:24+00:00,12970950,46
6495,2021-08-06 05:47:59+00:00,12969617,105
6496,2021-08-06 01:53:38+00:00,12968560,250
6497,2021-08-06 21:02:32+00:00,12973687,134
6498,2021-08-06 04:03:49+00:00,12969133,155
6499,2021-08-06 22:25:32+00:00,12974065,95
6500,2021-08-06 12:41:02+00:00,12971463,169
6501,2021-08-06 05:31:45+00:00,12969539,321
6502,2021-08-06 10:41:34+00:00,12970943,357
6503,2021-08-06 08:23:54+00:00,12970329,29
6504,2021-08-06 08:02:46+00:00,12970246,413
6505,2021-08-06 12:40:07+00:00,12971458,682
6506,2021-08-06 10:08:40+00:00,12970794,331
6507,2021-08-06 17:21:50+00:00,12972745,305
6508,2021-08-06 03:39:56+00:00,12969042,166
6509,2021-08-06 05:16:44+00:00,12969476,85
6510,2021-08-06 00:39:07+00:00,12968245,133
6511,2021-08-06 05:18:35+00:00,12969487,234
6512,2021-08-06 15:48:42+00:00,12972303,302
6513,2021-08-06 10:43:09+00:00,12970949,209
6514,2021-08-06 08:37:18+00:00,12970393,390
6515,2021-08-06 05:16:35+00:00,12969474,10
6516,2021-08-06 14:36:46+00:00,12971972,45
6517,2021-08-06 07:03:57+00:00,12969982,141
6518,2021-08-06 02:46:00+00:00,12968794,39
6519,2021-08-06 03:40:37+00:00,12969046,232
6520,2021-08-06 22:32:32+00:00,12974101,41
6521,2021-08-06 08:39:34+00:00,12970400,164
6522,2021-08-06 15:32:01+00:00,12972219,3
6523,2021-08-06 00:36:20+00:00,12968232,205
6524,2021-08-06 09:33:01+00:00,12970631,31
6525,2021-08-06 16:38:33+00:00,12972536,157
6526,2021-08-06 01:42:32+00:00,12968521,49
6527,2021-08-06 15:34:35+00:00,12972237,250
6528,2021-08-06 12:39:39+00:00,12971455,259
6529,2021-08-06 12:47:24+00:00,12971496,640
6530,2021-08-06 11:22:16+00:00,12971136,263
6531,2021-08-06 22:44:40+00:00,12974163,171
6532,2021-08-06 02:07:56+00:00,12968631,207
6533,2021-08-06 05:17:29+00:00,12969481,9
6534,2021-08-06 20:47:39+00:00,12973629,7
6535,2021-08-06 05:30:01+00:00,12969528,156
6536,2021-08-06 05:30:36+00:00,12969530,93
6537,2021-08-06 15:45:20+00:00,12972293,128
6538,2021-08-06 10:44:58+00:00,12970957,71
6539,2021-08-06 03:28:27+00:00,12968994,172
6540,2021-08-06 08:56:06+00:00,12970470,7
6541,2021-08-06 02:12:24+00:00,12968653,23
6542,2021-08-06 07:22:35+00:00,12970067,193
6543,2021-08-06 00:23:13+00:00,12968187,86
6544,2021-08-06 00:36:59+00:00,12968236,177
6545,2021-08-06 01:47:48+00:00,12968546,170
6546,2021-08-06 12:39:57+00:00,12971457,108
6547,2021-08-06 00:29:38+00:00,12968204,11
6548,2021-08-06 08:58:45+00:00,12970481,391
6549,2021-08-06 22:07:45+00:00,12973994,97
6550,2021-08-06 05:27:25+00:00,12969519,14
6551,2021-08-06 04:33:54+00:00,12969279,266
6552,2021-08-06 07:06:52+00:00,12969995,37
6553,2021-08-06 08:09:50+00:00,12970266,326
6554,2021-08-06 03:24:22+00:00,12968975,309
6555,2021-08-06 17:22:00+00:00,12972746,68
6556,2021-08-06 17:13:18+00:00,12972702,151
6557,2021-08-06 07:15:28+00:00,12970031,12
6558,2021-08-06 05:27:26+00:00,12969520,307
6559,2021-08-06 06:18:07+00:00,12969780,396
6560,2021-08-06 01:02:27+00:00,12968347,284
6561,2021-08-06 03:38:49+00:00,12969035,277
6562,2021-08-06 00:36:42+00:00,12968235,15
6563,2021-08-06 02:17:23+00:00,12968673,199
6564,2021-08-06 02:10:43+00:00,12968645,145
6565,2021-08-06 05:08:54+00:00,12969439,390
6566,2021-08-06 01:25:25+00:00,12968447,249
6567,2021-08-06 03:56:01+00:00,12969106,318
6568,2021-08-06 07:05:54+00:00,12969990,134
6569,2021-08-06 09:33:12+00:00,12970633,235
6570,2021-08-06 10:15:20+00:00,12970820,234
6571,2021-08-06 02:13:38+00:00,12968656,255
6572,2021-08-06 05:24:41+00:00,12969509,203
6573,2021-08-06 06:55:53+00:00,12969944,85
6574,2021-08-06 21:22:26+00:00,12973781,66
6575,2021-08-06 23:09:56+00:00,12974285,44
6576,2021-08-06 13:16:49+00:00,12971640,234
6577,2021-08-06 12:41:55+00:00,12971468,405
6578,2021-08-06 01:54:39+00:00,12968565,393
6579,2021-08-06 03:25:22+00:00,12968984,384
6580,2021-08-06 02:17:07+00:00,12968670,42
6581,2021-08-06 17:22:05+00:00,12972747,225
6582,2021-08-06 07:21:31+00:00,12970059,76
6583,2021-08-06 08:57:44+00:00,12970479,30
6584,2021-08-06 19:10:25+00:00,12973215,33
6585,2021-08-06 18:21:33+00:00,12972983,19
6586,2021-08-06 02:59:08+00:00,12968861,249
6587,2021-08-06 05:19:32+00:00,12969491,136
6588,2021-08-06 05:00:59+00:00,12969402,264
6589,2021-08-06 21:33:56+00:00,12973827,240
6590,2021-08-06 22:08:05+00:00,12973998,220
6591,2021-08-06 12:41:17+00:00,12971465,340
6592,2021-08-06 12:07:20+00:00,12971328,232
6593,2021-08-06 05:03:24+00:00,12969412,11
6594,2021-08-06 08:10:07+00:00,12970268,494
6595,2021-08-06 00:17:53+00:00,12968166,6
6596,2021-08-06 08:18:18+00:00,12970298,207
6597,2021-08-06 08:50:44+00:00,12970442,180
6598,2021-08-06 18:49:25+00:00,12973113,177
